"Player_name","Team","Level","c.IP","N","HR_9","Kpct","BBpct","DER","ERA","FIP","K_BB","ID","Diff"
"杉内　俊哉","G","Top",571,2308,0.828,24.2,7.3,0.723,3.02,3.03,16.9,"杉内　俊哉 G",16.3
"菅原　秀","E","Farm",38.7,171,1.231,24.5,9.9,0.664,5.12,4,14.6,"菅原　秀 E",-13.3
"菅原　秀","E","Top",52,237,1.184,18.1,12.7,0.692,6.06,4.84,5.5,"菅原　秀 E",-13.3
"菅野　智之","G","Farm",2,13,0,15.4,0,0.364,13.5,1.04,15.4,"菅野　智之 G",-389.3
"菅野　智之","G","Top",1086.3,4319,0.562,22.3,4.8,0.726,2.17,2.59,17.5,"菅野　智之 G",-389.3
"瀬川　隼郎","F","Farm",141.4,639,1.152,21.5,11.1,0.711,3.95,4.34,10.3,"瀬川　隼郎 F",63.7
"瀬川　隼郎","F","Top",11.7,50,0,18,12,0.686,3.09,2.82,6,"瀬川　隼郎 F",63.7
"成瀬　功亮","G","Farm",46,201,0.805,13.4,5.5,0.673,3.56,3.21,7.9,"成瀬　功亮 G",33
"成瀬　善久","M","Farm",28,112,0.962,21.4,4.5,0.663,2.89,3.21,17,"成瀬　善久 M",NA
"成瀬　善久","M","Top",430.4,1784,1.09,14.6,5.6,0.737,3.47,3.89,9,"成瀬　善久 M",NA
"成瀬　善久","S","Farm",179.7,709,0.752,19.3,5.2,0.747,2.41,3.17,14.1,"成瀬　善久 S",78
"成瀬　善久","S","Top",168.3,728,1.765,13.5,7.3,0.724,5.18,5.3,6.2,"成瀬　善久 S",78
"成田　翔","M","Farm",115.7,526,0.787,15.6,15.8,0.748,3.66,4.97,-0.2,"成田　翔 M",81.4
"成田　翔","M","Top",16.3,69,1.1,13.1,8.7,0.745,4.41,4.71,4.4,"成田　翔 M",81.4
"星　知弥","S","Farm",29.3,119,0.92,20.2,10.1,0.759,4.3,3.97,10.1,"星　知弥 S",-112.3
"星　知弥","S","Top",141.6,630,1.205,14.9,11.1,0.726,4.57,4.92,3.8,"星　知弥 S",-112.3
"星野　真澄","G","Farm",61,259,0,24.7,5,0.69,2.8,1.91,19.7,"星野　真澄 G",NA
"星野　真澄","G","Top",10.3,41,0.87,17.1,2.4,0.742,3.48,3.1,14.7,"星野　真澄 G",NA
"星野　大地","H","Farm",136.3,620,0.59,19.9,11.3,0.673,4.42,3.66,8.6,"星野　大地 H",9.3
"星野　大地","H","Top",13.3,57,0.691,14.1,14,0.722,4.73,4.94,0,"星野　大地 H",9.3
"星野　智樹","E","Farm",30.7,122,0.59,20.5,7.4,0.78,1.47,3.41,13.1,"星野　智樹 E",NA
"星野　智樹","E","Top",5.7,32,1.59,12.5,18.8,0.65,12.71,7.47,-6.2,"星野　智樹 E",NA
"星野　智樹","L","Farm",28.3,113,0.32,29.2,7.1,0.672,3.81,2.05,22.1,"星野　智樹 L",NA
"星野　智樹","L","Top",3.3,19,0,21.1,10.5,0.417,10.8,1.12,10.6,"星野　智樹 L",NA
"正田　樹","S","Farm",39.7,176,1.131,13.6,6.2,0.664,4.08,4.31,7.4,"正田　樹 S",NA
"正田　樹","S","Top",41,171,0.424,14.1,3.5,0.667,2.85,2.91,10.6,"正田　樹 S",NA
"清原　大貴","T","Farm",82.7,367,0.981,14.7,6.3,0.675,5.12,3.97,8.5,"清原　大貴 T",NA
"清原　大貴","T","Top",4,21,0,14.3,9.5,0.562,4.5,2.88,4.8,"清原　大貴 T",NA
"清水　貴之","H","Farm",23.6,101,1.652,23.7,10.9,0.738,3.81,4.59,12.8,"清水　貴之 H",NA
"清水　昭信","D","Farm",74,320,0.615,10.6,5.3,0.702,3.89,3.63,5.3,"清水　昭信 D",NA
"清水　昭信","D","Top",3.3,17,0,11.8,11.8,0.7,10.8,6.18,0,"清水　昭信 D",NA
"清水　達也","D","Farm",58.7,261,0.92,16.5,10.3,0.69,5.37,4.24,6.2,"清水　達也 D",56.7
"清水　達也","D","Top",2,10,0,20,20,0.5,9,4.02,0,"清水　達也 D",56.7
"清水　直行","DB","Farm",14,61,0.64,11.5,8.2,0.717,4.5,4.29,3.3,"清水　直行 DB",NA
"西　勇輝","Bs","Farm",30,124,1.19,16.1,4.8,0.677,3.9,3.67,11.3,"西　勇輝 Bs",-276
"西　勇輝","Bs","Top",1053,4380,0.604,18.3,6.1,0.705,3.34,3.15,12.2,"西　勇輝 Bs",-276
"西宮　悠介","E","Farm",100.7,442,0.473,23.6,12,0.667,3.4,3.31,11.6,"西宮　悠介 E",46.1
"西宮　悠介","E","Top",104.9,466,0.517,23.8,15.4,0.7,4.12,3.79,8.4,"西宮　悠介 E",46.1
"西原　圭大","C","Farm",96,395,0.48,19,5.8,0.715,2.63,2.94,13.2,"西原　圭大 C",NA
"西原　圭大","C","Top",23.6,117,1.158,15.4,5.1,0.598,7.23,4.25,10.3,"西原　圭大 C",NA
"西口　直人","E","Farm",47.7,191,0.862,26.2,11,0.722,3.4,3.33,15.2,"西口　直人 E",40
"西口　直人","E","Top",7.7,29,1.17,10.3,3.5,0.833,2.35,4.33,6.9,"西口　直人 E",40
"西口　文也","L","Farm",172.7,757,0.834,11.1,6.5,0.69,3.49,4.08,4.6,"西口　文也 L",NA
"西口　文也","L","Top",107.4,475,0.881,13.9,9.9,0.71,4.53,4.1,4,"西口　文也 L",NA
"西川　雅人","Bs","Farm",28.3,118,0,17.8,8.5,0.724,1.91,2.44,9.3,"西川　雅人 Bs",NA
"西川　雅人","Bs","Top",1.3,11,0,0,9.1,0.556,20.25,7.12,-9.1,"西川　雅人 Bs",NA
"西川　健太郎","D","Farm",265.7,1097,0.748,13.8,8.1,0.742,3.8,4.02,5.7,"西川　健太郎 D",NA
"西川　健太郎","D","Top",60.3,264,1.348,14,10.2,0.743,5.37,4.9,3.8,"西川　健太郎 D",NA
"西村　健太朗","G","Farm",99,432,0.286,16.2,8.3,0.678,2.55,3.19,7.9,"西村　健太朗 G",-18
"西村　健太朗","G","Top",271.3,1128,0.469,20.1,9.3,0.726,2.16,3.07,10.8,"西村　健太朗 G",-18
"西村　憲","T","Farm",69.4,308,0.773,16.2,7.5,0.673,3.64,3.63,8.8,"西村　憲 T",NA
"西村　憲","T","Top",1,7,0,0,28.6,0.6,27,8.88,-28.6,"西村　憲 T",NA
"西村　天裕","F","Farm",32.3,132,1.11,25.8,7.6,0.738,2.51,3.38,18.2,"西村　天裕 F",9.3
"西村　天裕","F","Top",23,102,0.39,24.5,11.8,0.667,3.52,2.98,12.7,"西村　天裕 F",9.3
"西野　勇士","M","Farm",161,691,1.447,19.7,7.4,0.694,5.14,4.44,12.3,"西野　勇士 M",79.3
"西野　勇士","M","Top",337.4,1404,0.484,22.2,7,0.7,3.28,2.61,15.2,"西野　勇士 M",79.3
"誠","L","Farm",277.6,1190,0.778,20.2,9.2,0.711,3.41,3.59,11,"誠 L",53.3
"誠","L","Top",18,100,2.73,15,18,0.61,15,8.38,-3,"誠 L",53.3
"青山　浩二","E","Farm",104,428,0.089,16.1,3.3,0.695,2.95,2.37,12.9,"青山　浩二 E",-22.4
"青山　浩二","E","Top",350.1,1471,0.657,21.8,8.7,0.721,3.24,3.15,13.1,"青山　浩二 E",-22.4
"青山　大紀","Bs","Farm",182,794,0.642,15.3,6.4,0.681,4.65,3.59,8.9,"青山　大紀 Bs",85
"青山　大紀","Bs","Top",10,49,1.699,18.4,24.5,0.692,6.3,7.35,-6.1,"青山　大紀 Bs",85
"青木　高広","C","Farm",6.7,32,0,18.8,6.2,0.808,1.35,2.92,12.6,"青木　高広 C",NA
"青木　高広","G","Farm",33,134,0.558,16.4,8.2,0.756,4.09,3.55,8.2,"青木　高広 G",NA
"青木　高広","G","Top",64.3,251,0.28,13.6,6,0.759,2.65,3.13,7.6,"青木　高広 G",NA
"青柳　晃洋","T","Farm",169.3,740,0.325,20.3,11.6,0.702,3.14,3.42,8.6,"青柳　晃洋 T",44.6
"青柳　晃洋","T","Top",154.3,664,0.234,18.7,11.1,0.745,3.27,3.47,7.5,"青柳　晃洋 T",44.6
"石井　一久","L","Farm",10,46,2.7,13,8.7,0.667,8.1,6.82,4.3,"石井　一久 L",NA
"石井　一久","L","Top",137.6,585,1.054,13.5,8.2,0.738,3.46,4.12,5.3,"石井　一久 L",NA
"石井　将希","T","Farm",14,69,0,10.1,14.5,0.577,9,4.09,-4.4,"石井　将希 T",14
"石井　裕也","F","Farm",102.3,440,0.793,21.6,7,0.714,3.08,3.21,14.6,"石井　裕也 F",56.7
"石井　裕也","F","Top",130.3,562,0.509,18.7,10.1,0.716,2.7,3.25,8.5,"石井　裕也 F",56.7
"石垣　幸大","D","Farm",2,10,0,10,40,1,0,7.85,-30,"石垣　幸大 D",NA
"石橋　良太","E","Farm",128.1,521,0.72,17.1,5,0.711,3.02,3.41,12.1,"石橋　良太 E",98.4
"石橋　良太","E","Top",5.3,30,3.38,13.3,13.3,0.6,13.5,8.58,0,"石橋　良太 E",98.4
"石崎　剛","T","Farm",105,464,0.86,21.7,13.1,0.729,4.55,4.08,8.6,"石崎　剛 T",-14
"石崎　剛","T","Top",67.7,284,0.55,25.4,14.1,0.756,2.92,3.52,11.3,"石崎　剛 T",-14
"石山　泰稚","S","Farm",60,240,0.899,16.3,1.2,0.69,2.55,3.18,15,"石山　泰稚 S",-142
"石山　泰稚","S","Top",436.9,1874,0.849,19.4,7.8,0.696,3.52,3.46,11.6,"石山　泰稚 S",-142
"石川　雅規","S","Farm",45.3,175,0.231,25.1,2.9,0.752,1.39,1.89,22.3,"石川　雅規 S",-223
"石川　雅規","S","Top",983.4,4195,1.076,14.2,6,0.707,4.17,4.05,8.1,"石川　雅規 S",-223
"石川　俊介","T","Farm",15.3,56,0,17.9,1.8,0.756,0.59,1.75,16.1,"石川　俊介 T",NA
"石川　直也","F","Farm",96,405,1.024,20.5,7.9,0.703,4.22,3.81,12.6,"石川　直也 F",-73.4
"石川　直也","F","Top",99.4,436,1.104,23.9,10.5,0.686,3.44,3.74,13.3,"石川　直也 F",-73.4
"石川　柊太","H","Farm",36,155,1.013,21.9,10.3,0.744,3,4.14,11.6,"石川　柊太 H",-222.6
"石川　柊太","H","Top",225.6,950,1.238,20.5,9.8,0.75,3.46,4.54,10.7,"石川　柊太 H",-222.6
"石川　歩","M","Farm",52,204,0,21.5,5.9,0.712,2.42,2.06,15.7,"石川　歩 M",-192.6
"石川　歩","M","Top",731.6,3046,0.799,16.1,4.8,0.706,3.42,3.42,11.4,"石川　歩 M",-192.6
"石川　翔","D","Farm",8.7,45,1.04,26.7,20,0.522,6.23,4.79,6.7,"石川　翔 D",7.7
"石川　翔","D","Top",1,3,0,0,0,1,0,3.02,0,"石川　翔 D",7.7
"石田　健大","DB","Farm",77,326,0.82,21.8,7.7,0.703,2.69,3.23,14.1,"石田　健大 DB",-171.3
"石田　健大","DB","Top",423,1752,1.134,21.7,7.4,0.722,3.55,3.7,14.2,"石田　健大 DB",-171.3
"赤間　謙","Bs","Farm",51.7,224,0.714,15.2,8.5,0.733,4.18,3.82,6.7,"赤間　謙 Bs",20.4
"赤間　謙","Bs","Top",46.3,205,0.773,11.3,12.2,0.735,4.08,4.69,-0.9,"赤間　謙 Bs",20.4
"赤間　謙","DB","Farm",15.7,66,0,15.2,16.7,0.784,1.72,3.97,-1.5,"赤間　謙 DB",15.7
"赤川　克紀","S","Farm",208.3,910,1,11.5,7.1,0.704,5.18,4.51,4.3,"赤川　克紀 S",NA
"赤川　克紀","S","Top",225.7,994,0.976,13.4,9.4,0.703,4.83,4.27,4,"赤川　克紀 S",NA
"千賀　滉大","H","Farm",211,845,0.217,23.1,9.8,0.768,1.54,2.59,13.3,"千賀　滉大 H",-279
"千賀　滉大","H","Top",559,2273,0.852,27.7,9.1,0.737,2.77,3.11,18.7,"千賀　滉大 H",-279
"千葉　耕太","E","Farm",1.7,14,0,0,28.6,0.5,32.03,10.18,-28.6,"千葉　耕太 E",1.7
"川井　貴志","E","Farm",344,1451,0.609,14.5,5.4,0.703,3.24,3.46,9.1,"川井　貴志 E",NA
"川井　貴志","E","Top",132.3,584,1.232,11.7,6.2,0.692,4.49,4.53,5.5,"川井　貴志 E",NA
"川越　誠司","L","Farm",41,235,1.117,9.8,27.7,0.654,10.1,8.32,-17.9,"川越　誠司 L",35
"川岸　強","E","Farm",28,119,0.64,10.9,2.5,0.67,4.18,3.29,8.4,"川岸　強 E",NA
"川原　弘之","H","Farm",186.7,811,0.436,15.7,12.2,0.734,3.09,3.91,3.5,"川原　弘之 H",46.3
"川原　弘之","H","Top",6,22,1.636,18.2,9.1,0.933,4.5,4.58,9.1,"川原　弘之 H",46.3
"川崎　貴弘","D","Farm",97.3,451,0.47,10.8,13.7,0.686,5.28,4.54,-2.9,"川崎　貴弘 D",NA
"川崎　貴弘","D","Top",1,6,0,16.7,33.3,0.667,9,6.88,-16.6,"川崎　貴弘 D",NA
"川崎　雄介","L","Farm",61,262,0.736,16.4,7.3,0.695,3.54,3.69,9.1,"川崎　雄介 L",NA
"川崎　雄介","L","Top",4.7,20,0,0,15,0.667,5.79,4.81,-15,"川崎　雄介 L",NA
"川崎　雄介","T","Farm",37.7,153,0.714,20.3,5.2,0.736,1.91,2.99,15.1,"川崎　雄介 T",NA
"川崎　雄介","T","Top",2,13,0,15.4,23.1,0.667,9,6.88,-7.7,"川崎　雄介 T",NA
"川上　憲伸","D","Farm",84,367,0.78,12.3,4.9,0.672,5.46,3.72,7.3,"川上　憲伸 D",NA
"川上　憲伸","D","Top",88.7,382,0.805,13.9,10.5,0.724,3.65,4.28,3.4,"川上　憲伸 D",NA
"川島　亮","E","Farm",15,74,1.2,10.8,5.4,0.6,6.6,4.33,5.4,"川島　亮 E",NA
"川満　寛弥","M","Farm",152,724,1.131,15.5,15.6,0.701,5.86,5.52,-0.1,"川満　寛弥 M",NA
"浅尾　拓也","D","Farm",133.9,573,0.67,20.9,8.4,0.7,3.29,3.27,12.6,"浅尾　拓也 D",55
"浅尾　拓也","D","Top",123,536,0.753,21.3,11.6,0.715,3.15,3.57,9.7,"浅尾　拓也 D",55
"前川　恭兵","L","Farm",17,78,0.584,15.4,15.4,0.72,5.83,5,0,"前川　恭兵 L",NA
"前田　健太","C","Top",775.3,3077,0.419,21.6,5.4,0.732,2.07,2.41,16.2,"前田　健太 C",NA
"前田　祐二","Bs","Farm",145,614,0.311,15.3,7.3,0.72,2.67,3.1,8,"前田　祐二 Bs",NA
"前田　祐二","Bs","Top",119.4,507,0.675,16.7,8.5,0.704,2.72,3.52,8.3,"前田　祐二 Bs",NA
"祖父江　大輔","D","Farm",83.7,336,0.234,25.3,5.7,0.694,2.04,1.95,19.7,"祖父江　大輔 D",-58
"祖父江　大輔","D","Top",225.7,942,0.636,16.7,8.5,0.732,3.07,3.6,8.2,"祖父江　大輔 D",-58
"宋　家豪","E","Farm",72.7,302,0.754,25.8,7.9,0.694,3.72,2.81,17.9,"宋　家豪 E",26.3
"宋　家豪","E","Top",46.4,185,0.975,23.8,11.9,0.78,1.95,3.61,11.9,"宋　家豪 E",26.3
"宋　相勲","D","Farm",0.7,6,0,0,50,0.667,27,16.36,-50,"宋　相勲 D",NA
"相原　和友","E","Farm",86.7,386,0.718,16,9.1,0.711,3.43,3.85,7,"相原　和友 E",NA
"相原　和友","E","Top",23.3,117,0,6,13.7,0.663,4.24,4.43,-7.7,"相原　和友 E",NA
"相沢　晋","E","Farm",72.4,314,0.918,10.5,9.2,0.727,2.49,4.69,1.2,"相沢　晋 E",NA
"相沢　晋","E","Top",7.3,41,0,2.4,17.1,0.645,9.82,6.22,-14.7,"相沢　晋 E",NA
"相内　誠","L","Farm",58.3,259,0.319,17.7,12,0.7,2.93,3.56,5.8,"相内　誠 L",32.6
"相内　誠","L","Top",15.7,67,0.57,17.9,10.4,0.717,3.45,3.85,7.4,"相内　誠 L",32.6
"相澤　寿聡","C","Farm",12,51,0,9.8,9.8,0.707,1.5,3.28,0,"相澤　寿聡 C",NA
"増井　浩俊","Bs","Top",65,278,0.55,24.8,11.9,0.695,2.49,3.08,12.9,"増井　浩俊 Bs",-65
"増井　浩俊","F","Farm",15,58,1.2,34.5,10.3,0.733,3,3.28,24.2,"増井　浩俊 F",-52.7
"増井　浩俊","F","Top",386.4,1600,0.516,25.9,7.6,0.685,2.56,2.37,18.4,"増井　浩俊 F",-52.7
"増田　達至","L","Farm",22.3,99,0.794,21.2,5.1,0.606,5.24,2.91,16.1,"増田　達至 L",-86.6
"増田　達至","L","Top",320.3,1342,0.559,20.6,6.3,0.706,3.04,2.72,14.4,"増田　達至 L",-86.6
"増渕　竜義","F","Farm",26,140,1.027,10.7,13.6,0.609,11.78,5.69,-2.9,"増渕　竜義 F",NA
"増渕　竜義","S","Farm",59,259,0.156,12.3,10.4,0.67,3.51,3.42,1.9,"増渕　竜義 S",NA
"増渕　竜義","S","Top",79,360,0.671,18.3,10.3,0.669,5.47,3.39,8,"増渕　竜義 S",NA
"蔵本　治孝","S","Farm",21,82,0,9.8,7.3,0.712,1.29,2.76,2.5,"蔵本　治孝 S",21
"則本　昂大","E","Top",1128.4,4642,0.662,25.4,6.2,0.695,3.06,2.62,19.2,"則本　昂大 E",-366
"村中　恭兵","S","Farm",186.4,835,0.573,15.6,12.9,0.721,4.3,4.35,2.6,"村中　恭兵 S",68
"村中　恭兵","S","Top",375.1,1674,0.744,14.1,11.1,0.692,4.32,4.2,3.1,"村中　恭兵 S",68
"村田　透","F","Farm",86,388,0.743,14.4,5.9,0.667,4.19,3.78,8.5,"村田　透 F",-43
"村田　透","F","Top",129,544,0.625,15.4,8.3,0.738,3.07,3.84,7.2,"村田　透 F",-43
"多田野　数人","F","Farm",146.6,653,1.033,9.6,5.1,0.687,4.85,4.37,4.6,"多田野　数人 F",NA
"多田野　数人","F","Top",114.6,478,0.938,11.5,5.9,0.737,3.61,3.84,5.6,"多田野　数人 F",NA
"多和田　真三郎","L","Farm",48,190,0,18.9,5.8,0.726,1.5,2.41,13.1,"多和田　真三郎 L",-243.4
"多和田　真三郎","L","Top",368.1,1574,0.71,17,7.2,0.703,3.87,3.69,9.8,"多和田　真三郎 L",-243.4
"太田　裕哉","S","Farm",42.6,201,0.692,11.4,17.4,0.739,5.06,5.61,-6,"太田　裕哉 S",NA
"大下　佑馬","S","Farm",46.7,204,1.54,15.2,4.9,0.684,4.44,4.56,10.3,"大下　佑馬 S",3
"大下　佑馬","S","Top",43.7,171,1.24,20.5,5.3,0.788,3.09,4.03,15.2,"大下　佑馬 S",3
"大原　慎司","DB","Farm",105,446,0.622,22.4,9,0.711,3,3.15,13.4,"大原　慎司 DB",24.3
"大原　慎司","DB","Top",143.7,598,1.008,18.9,8.9,0.728,3.32,3.83,10,"大原　慎司 DB",24.3
"大江　竜聖","G","Farm",153,625,0.833,21.1,7.7,0.713,3.65,3.41,13.5,"大江　竜聖 G",153
"大山　暁史","Bs","Farm",130,577,0.499,18.4,7.8,0.664,4.23,3.32,10.6,"大山　暁史 Bs",16.3
"大山　暁史","Bs","Top",36.3,163,0,22.1,10.4,0.673,3.46,2.6,11.7,"大山　暁史 Bs",16.3
"大場　達也","S","Farm",98,480,0.655,18.3,12.7,0.638,5.51,4.09,5.6,"大場　達也 S",NA
"大場　達也","S","Top",6.3,33,0,18.2,30.3,0.824,2.84,5.73,-12.1,"大場　達也 S",NA
"大場　翔太","D","Farm",22,103,0.82,10.7,9.7,0.671,5.73,5.1,1,"大場　翔太 D",NA
"大場　翔太","H","Farm",140.7,634,0.706,18.8,12.5,0.688,3.52,4.26,6.3,"大場　翔太 H",NA
"大場　翔太","H","Top",104.3,441,0.344,17.2,9.5,0.749,3.88,3.26,7.7,"大場　翔太 H",NA
"大瀬良　大地","C","Farm",53,229,0.86,17.9,5.2,0.69,3.57,3.35,12.7,"大瀬良　大地 C",-325.7
"大瀬良　大地","C","Top",609.7,2554,0.895,19.8,6.3,0.716,3.34,3.43,13.5,"大瀬良　大地 C",-325.7
"大石　達也","L","Farm",137.8,604,0.679,21.7,8.9,0.685,4.51,3.13,12.7,"大石　達也 L",8.1
"大石　達也","L","Top",136,585,0.895,22.4,9.6,0.701,3.44,3.48,12.8,"大石　達也 L",8.1
"大谷　智久","M","Farm",72,297,0.629,19.8,4,0.656,3.5,2.7,15.8,"大谷　智久 M",-88.7
"大谷　智久","M","Top",378.7,1587,0.766,15.6,5.7,0.714,3.59,3.41,9.9,"大谷　智久 M",-88.7
"大谷　翔平","F","Farm",22,102,1.727,26.5,12.7,0.702,3.28,4.73,13.7,"大谷　翔平 F",-24.3
"大谷　翔平","F","Top",543,2187,0.402,28.6,9.1,0.726,2.52,2.42,19.4,"大谷　翔平 F",-24.3
"大竹　寛","C","Farm",19,75,0,13.3,5.3,0.763,0.94,2.77,8,"大竹　寛 C",NA
"大竹　寛","C","Top",307.7,1293,0.553,14.3,7.1,0.719,2.9,3.32,7.2,"大竹　寛 C",NA
"大竹　寛","G","Farm",259,1069,0.545,13.2,4.6,0.713,2.61,3.32,8.6,"大竹　寛 G",64
"大竹　寛","G","Top",354.3,1508,0.892,15.9,6.3,0.71,4.01,3.72,9.6,"大竹　寛 G",64
"大竹　耕太郎","H","Farm",57.7,215,0.78,15.8,4.7,0.788,1.87,3.47,11.2,"大竹　耕太郎 H",9
"大竹　耕太郎","H","Top",48.7,197,1.11,18.3,6.6,0.723,3.88,4.01,11.7,"大竹　耕太郎 H",9
"大竹　秀義","G","Farm",37.4,154,0.734,20.7,6.5,0.757,4.1,3.27,14.3,"大竹　秀義 G",14.7
"大塚　尚仁","E","Farm",142.9,645,0.771,16,7.8,0.695,3.53,4.01,8.2,"大塚　尚仁 E",30.3
"大塚　尚仁","E","Top",7.3,37,2.445,13.5,10.8,0.654,12.28,6.69,2.7,"大塚　尚仁 E",30.3
"大塚　豊","F","Farm",213.3,950,0.812,12.4,6.5,0.702,4.01,4,5.9,"大塚　豊 F",NA
"大塚　豊","F","Top",32.7,146,1.109,10.3,14.4,0.753,4.69,5.64,-4.1,"大塚　豊 F",NA
"大田　阿斗里","Bs","Farm",45,204,0.4,16.7,9.3,0.63,5.8,3.54,7.4,"大田　阿斗里 Bs",NA
"大田　阿斗里","Bs","Top",3,15,6,13.3,6.7,0.7,9,11.29,6.6,"大田　阿斗里 Bs",NA
"大田　阿斗里","DB","Farm",62.1,270,1.164,18.1,10,0.73,4.21,4.28,8.1,"大田　阿斗里 DB",NA
"大田　阿斗里","DB","Top",42.7,189,0.626,18,10.6,0.74,3.37,3.83,7.4,"大田　阿斗里 DB",NA
"大島　崇行","C","Farm",67.7,306,0.716,16.6,6.5,0.652,5.58,3.49,10.1,"大島　崇行 C",NA
"大島　崇行","C","Top",0.3,2,0,0,50,1,0,11.62,-50,"大島　崇行 C",NA
"大野　雄大","D","Farm",159,616,0.399,24.5,5.8,0.735,1.81,2.27,18.7,"大野　雄大 D",-98
"大野　雄大","D","Top",868,3626,0.777,18,7.1,0.715,3.41,3.46,10.9,"大野　雄大 D",-98
"大立　恭平","G","Farm",23,95,0.39,26.3,14.7,0.769,2.35,3.47,11.6,"大立　恭平 G",NA
"大立　恭平","H","Farm",1,5,0,0,20,0.75,9,5.92,-20,"大立　恭平 H",NA
"大隣　憲司","H","Farm",248.3,1075,1.012,14.1,8,0.721,4.17,4.3,6.1,"大隣　憲司 H",95
"大隣　憲司","H","Top",359,1433,0.683,17.3,6.1,0.742,2.36,3.18,11.2,"大隣　憲司 H",95
"大隣　憲司","M","Farm",40.3,174,0.22,16.1,7.5,0.695,4.69,3.15,8.6,"大隣　憲司 M",38.6
"大隣　憲司","M","Top",1.7,14,10.8,0,0,0.5,37.8,18.62,0,"大隣　憲司 M",38.6
"大嶺　祐太","M","Farm",285.4,1261,0.72,12,8.8,0.7,3.97,4.26,3.2,"大嶺　祐太 M",-2.4
"大嶺　祐太","M","Top",296.7,1329,0.574,12.4,10.5,0.693,3.88,4.1,1.9,"大嶺　祐太 M",-2.4
"大藏　彰人","D","Farm",14,63,1.29,17.5,17.5,0.718,5.79,5.59,0,"大藏　彰人 D",14
"巽　真悟","H","Farm",243.3,1002,0.402,16.4,9.6,0.74,2.92,3.48,6.8,"巽　真悟 H",NA
"巽　真悟","H","Top",46.3,221,1.201,15.4,10.9,0.666,6.8,4.83,4.5,"巽　真悟 H",NA
"巽　大介","G","Farm",32.3,150,0.847,6.7,10,0.712,3.62,5.31,-3.3,"巽　大介 G",24.3
"谷岡　竜平","G","Farm",78.6,323,1.046,23.2,6.8,0.72,2.52,3.66,16.4,"谷岡　竜平 G",47.6
"谷岡　竜平","G","Top",31,153,0.628,20.9,15.7,0.613,6.97,3.9,5.2,"谷岡　竜平 G",47.6
"谷元　圭介","D","Farm",34.7,142,0.78,19.7,4.2,0.74,4.67,3.06,15.5,"谷元　圭介 D",7
"谷元　圭介","D","Top",27.7,136,1.942,16.2,6.6,0.696,9.12,5.16,9.6,"谷元　圭介 D",7
"谷元　圭介","F","Farm",68,280,0.55,17.5,5.4,0.718,2.38,3.01,12.2,"谷元　圭介 F",-32.7
"谷元　圭介","F","Top",358.3,1493,0.608,18.1,8,0.726,3.01,3.26,10.1,"谷元　圭介 F",-32.7
"谷川　昌希","T","Farm",79,313,0.68,16.9,4.5,0.749,2.62,3.16,12.4,"谷川　昌希 T",66.3
"谷川　昌希","T","Top",12.7,62,1.42,17.7,11.3,0.605,7.82,5,6.4,"谷川　昌希 T",66.3
"池ノ内　亮介","C","Farm",110.6,517,0.405,14.9,12.6,0.675,4.72,4.17,2.3,"池ノ内　亮介 C",NA
"池ノ内　亮介","C","Top",2,9,0,0,22.2,0.714,0,6,-22.2,"池ノ内　亮介 C",NA
"池田　駿","G","Farm",24.6,100,0.333,28,5,0.667,2.19,1.8,23,"池田　駿 G",-37.4
"池田　駿","G","Top",62,269,0.434,16.3,8.9,0.696,3.63,3.43,7.4,"池田　駿 G",-37.4
"池田　隆英","E","Farm",111.7,480,0.888,16.2,6.7,0.691,3.87,3.76,9.6,"池田　隆英 E",69
"池田　隆英","E","Top",42.7,206,0.84,11.7,10.2,0.639,5.91,4.45,1.5,"池田　隆英 E",69
"竹安　大知","T","Farm",120.7,495,0.713,16,8.7,0.75,2.84,3.77,7.3,"竹安　大知 T",104
"竹安　大知","T","Top",9,30,0,10,3.3,0.808,2,2.68,6.7,"竹安　大知 T",104
"竹下　真吾","S","Farm",94,470,0.873,16.2,22.1,0.683,6.51,6.13,-6,"竹下　真吾 S",22.3
"竹下　真吾","S","Top",2.7,15,6.75,6.7,40,1,13.5,18.7,-33.3,"竹下　真吾 S",22.3
"中郷　大樹","L","Farm",63,257,0.147,17.5,7.8,0.709,1.57,2.67,9.7,"中郷　大樹 L",NA
"中郷　大樹","L","Top",22.3,109,2.01,6.4,10.1,0.687,6.45,6.36,-3.7,"中郷　大樹 L",NA
"中郷　大樹","M","Farm",8.3,32,0,18.7,6.2,0.708,1.07,2.15,12.5,"中郷　大樹 M",NA
"中郷　大樹","M","Top",103.3,429,0.612,15.6,7,0.745,2.78,3.31,8.6,"中郷　大樹 M",NA
"中元　勇作","S","Farm",34.7,154,0.52,14.3,11.7,0.679,4.67,4.14,2.6,"中元　勇作 S",NA
"中後　悠平","DB","Farm",9.3,40,0,32.5,15,0.714,2.89,2.09,17.5,"中後　悠平 DB",2
"中後　悠平","DB","Top",7.3,35,0,11.4,17.1,0.708,3.68,4.8,-5.7,"中後　悠平 DB",2
"中後　悠平","M","Farm",121.6,562,0.528,24.5,14.2,0.659,3.48,3.83,10.3,"中後　悠平 M",NA
"中後　悠平","M","Top",25.3,124,0.341,12.9,18.5,0.7,5.69,5.14,-5.7,"中後　悠平 M",NA
"中崎　雄太","L","Farm",226,1004,0.604,17.5,12.9,0.711,3.86,4.14,4.6,"中崎　雄太 L",NA
